,conf,score
124,"(14, 20, 3, 25, 128, 0, 'Adamax', 0.1, 'normal', 'softplus')",2508.207942258551
125,"(14, 100, 5, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",2789.6023451237515
126,"(14, 50, 5, 25, 500, 0, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",2818.5525475256313
127,"(14, 50, 3, 25, 500, 0, 'Adamax', 0.1, 'normal', 'linear')",2893.7793461354663
128,"(7, 20, 3, 25, 128, 0, 'Adagrad', 0.001, 'normal', 'softplus')",3037.081056323799
129,"(7, 20, 5, 25, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",3496.9627022853538
130,"(7, 20, 3, 25, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",4607.900097977571
131,"(14, 20, 5, 25, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",5851.2252887554705
132,"(7, 20, 5, 25, 500, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",6147.905192773882
133,"(14, 20, 3, 25, 500, 0, 'Adamax', 0.1, 'normal', 'relu')",6474.533472362338
134,"(7, 20, 5, 25, 500, 0, 'Adagrad', 0.1, 'normal', 'relu')",6482.03041157058
135,"(14, 20, 5, 25, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",7784.08346043627
