,conf,score
207,"(7, 20, 3, 40, 500, 0, 'adam', 0.1, 'normal', 'linear')",449.4669516229799
208,"(7, 100, 5, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'softplus')",449.47842231733546
209,"(7, 50, 5, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",449.49444956086927
210,"(14, 100, 5, 40, 32, 0, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",450.59916053272883
211,"(14, 20, 5, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",451.0188776301333
212,"(7, 50, 3, 40, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",451.5175017532324
213,"(7, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",451.57144248570955
214,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'linear')",451.8527415802821
215,"(7, 20, 3, 40, 32, 0, 'adam', 0.001, 'normal', 'relu')",451.91407087037874
216,"(7, 20, 3, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'relu')",452.0794101255916
217,"(14, 50, 3, 40, 128, 0, 'Adamax', 0.001, 'uniform', 'relu')",452.26278951514325
218,"(7, 20, 3, 40, 128, 0, 'Adamax', 0.1, 'normal', 'relu')",452.4813927592149
219,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",452.9270023193493
220,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",453.36006502192777
221,"(7, 20, 3, 40, 32, 0, 'adam', 0.001, 'normal', 'softplus')",453.39060318958366
222,"(7, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",454.4692857458856
223,"(7, 20, 5, 40, 32, 0, 'adam', 0.001, 'normal', 'softplus')",454.6625135036623
224,"(7, 100, 3, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",455.36816680574
225,"(14, 50, 5, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",455.76247234541177
226,"(14, 20, 3, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'softplus')",455.91447597743763
227,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",456.41522263388526
228,"(14, 100, 3, 40, 500, 0, 'adam', 0.1, 'uniform', 'linear')",456.5729412272922
229,"(7, 20, 3, 40, 32, 0, 'Adamax', 0.1, 'uniform', 'softplus')",457.5391806810969
230,"(7, 20, 3, 40, 32, 0, 'Adamax', 0.001, 'uniform', 'linear')",459.4404365720093
231,"(7, 100, 5, 40, 32, 0, 'adam', 0.1, 'normal', 'softplus')",459.64686006501904
232,"(7, 20, 3, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",459.9156210055744
