,conf,score
165,"(7, 100, 3, 40, 128, 7, 'Adamax', 0.1, 'normal', 'linear')",3042.599766182382
166,"(7, 50, 5, 40, 32, 7, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",3042.989408370467
167,"(14, 20, 5, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",3044.690123179366
168,"(7, 100, 5, 40, 32, 0, 'adam', 0.001, 'normal', 'softplus')",3045.195861489461
169,"(7, 100, 5, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",3046.8372531422538
170,"(7, 20, 3, 40, 500, 7, 'adam', 0.1, 'uniform', 'linear')",3048.2525828114267
171,"(7, 50, 3, 40, 500, 7, 'adam', 0.001, 'uniform', 'softplus')",3052.138344309141
172,"(14, 50, 5, 40, 128, 7, 'adam', 0.1, 'uniform', 'relu')",3054.0227891526415
173,"(7, 100, 3, 40, 500, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",3055.328339270919
174,"(14, 50, 3, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",3057.97767369376
175,"(14, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'softplus')",3058.8875092994394
176,"(14, 100, 3, 40, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",3059.0852743510322
177,"(7, 100, 5, 40, 32, 7, 'Adamax', 0.1, 'uniform', 'linear')",3059.758441240344
178,"(14, 50, 3, 40, 128, 0, 'adam', 0.1, 'uniform', 'linear')",3060.7837950745907
179,"(7, 50, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'linear')",3061.76116362293
180,"(7, 20, 5, 40, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",3061.9410890165436
181,"(7, 100, 3, 40, 128, 0, 'adam', 0.1, 'normal', 'linear')",3065.9350744271933
182,"(7, 100, 5, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",3068.8540511523215
183,"(7, 50, 3, 40, 128, 7, 'Adamax', 0.001, 'normal', 'linear')",3073.1505895279247
184,"(14, 100, 3, 40, 128, 0, 'Adamax', 0.001, 'uniform', 'relu')",3079.1435909951733
185,"(14, 20, 3, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'linear')",3081.2816470669604
186,"(7, 100, 3, 40, 500, 7, 'Adamax', 0.001, 'uniform', 'softplus')",3083.2409623775457
187,"(7, 50, 5, 40, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",3086.0698390871457
188,"(7, 50, 5, 40, 32, 7, 'Adamax', 0.1, 'normal', 'softplus')",3089.305228233539
189,"(7, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'relu')",3093.5062758808654
190,"(7, 100, 3, 40, 32, 7, 'adam', 0.1, 'normal', 'softplus')",3094.5308891850705
191,"(7, 20, 5, 40, 128, 0, 'adam', 0.1, 'lecun_uniform', 'linear')",3097.171723895896
192,"(7, 50, 3, 40, 32, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",3102.3595248739416
193,"(14, 20, 3, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",3108.359250541227
194,"(7, 20, 3, 40, 500, 7, 'adam', 0.001, 'normal', 'relu')",3113.9510067047186
195,"(7, 50, 3, 40, 128, 7, 'adam', 0.1, 'uniform', 'linear')",3129.9851882547155
196,"(7, 50, 3, 40, 32, 0, 'adam', 0.001, 'normal', 'linear')",3134.8418996807945
197,"(7, 100, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",3136.9786495517815
198,"(7, 20, 3, 40, 500, 0, 'adam', 0.1, 'uniform', 'linear')",3145.3290747546
199,"(7, 20, 3, 40, 128, 7, 'adam', 0.1, 'normal', 'linear')",3146.34105169049
200,"(14, 100, 3, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",3147.504671878898
201,"(7, 50, 3, 40, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",3148.4365021821895
202,"(7, 100, 3, 40, 32, 7, 'Adagrad', 0.001, 'uniform', 'relu')",3149.394831341353
203,"(7, 100, 3, 40, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",3150.008814817964
204,"(7, 50, 5, 40, 128, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",3152.658947044015
205,"(7, 100, 3, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",3152.789408199653
206,"(14, 20, 5, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",3158.161128642864
207,"(7, 50, 3, 40, 128, 0, 'Adamax', 0.1, 'uniform', 'softplus')",3162.712030803579
208,"(7, 50, 5, 40, 32, 0, 'Adagrad', 0.1, 'uniform', 'linear')",3167.770564714702
209,"(7, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'uniform', 'relu')",3171.841078574097
210,"(7, 100, 3, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'relu')",3175.822179768812
211,"(7, 50, 3, 40, 32, 0, 'adam', 0.001, 'uniform', 'relu')",3187.8684275864357
212,"(7, 100, 3, 40, 32, 7, 'adam', 0.1, 'uniform', 'relu')",3193.90880403086
213,"(7, 50, 3, 40, 128, 7, 'adam', 0.1, 'lecun_uniform', 'relu')",3197.9228072772444
214,"(7, 20, 3, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",3200.2178134288883
215,"(7, 50, 5, 40, 32, 7, 'adam', 0.1, 'normal', 'linear')",3212.4524451654866
216,"(7, 20, 5, 40, 32, 7, 'adam', 0.1, 'lecun_uniform', 'softplus')",3213.712513705966
217,"(7, 50, 3, 40, 32, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",3216.09824916994
218,"(7, 20, 3, 40, 500, 0, 'adam', 0.1, 'normal', 'linear')",3217.9702605109683
219,"(7, 50, 5, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",3218.73742011047
220,"(14, 20, 3, 40, 500, 0, 'adam', 0.1, 'lecun_uniform', 'relu')",3220.939486723622
221,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'relu')",3225.822555504491
222,"(7, 20, 5, 40, 32, 0, 'adam', 0.1, 'lecun_uniform', 'softplus')",3229.2307864268023
223,"(14, 100, 3, 40, 128, 0, 'Adamax', 0.1, 'uniform', 'linear')",3234.80280045781
224,"(14, 20, 3, 40, 500, 0, 'adam', 0.1, 'uniform', 'relu')",3234.8175988928506
225,"(7, 50, 3, 40, 128, 7, 'Adagrad', 0.001, 'normal', 'softplus')",3240.830612122616
226,"(7, 50, 3, 40, 500, 0, 'adam', 0.1, 'normal', 'linear')",3242.829322479496
227,"(7, 100, 3, 40, 128, 0, 'adam', 0.001, 'normal', 'relu')",3244.1143280770493
228,"(7, 50, 5, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'linear')",3246.9864538181864
229,"(7, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'normal', 'linear')",3247.5707207558717
230,"(14, 20, 5, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'relu')",3254.8772550105537
231,"(14, 50, 5, 40, 500, 0, 'adam', 0.1, 'uniform', 'linear')",3259.6128726487445
232,"(7, 20, 3, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",3261.2917539335403
233,"(7, 20, 3, 40, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",3273.3880030304645
234,"(7, 20, 5, 40, 128, 0, 'Adagrad', 0.1, 'normal', 'linear')",3283.4474022419126
235,"(14, 20, 5, 40, 32, 0, 'Adamax', 0.001, 'normal', 'softplus')",3288.8009267315792
236,"(7, 100, 5, 40, 32, 0, 'Adamax', 0.001, 'uniform', 'relu')",3294.980780829097
237,"(7, 20, 5, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'relu')",3310.8016320914066
238,"(14, 20, 5, 40, 500, 7, 'Adagrad', 0.001, 'uniform', 'softplus')",3310.813134838684
239,"(7, 50, 3, 40, 128, 0, 'Adagrad', 0.1, 'uniform', 'linear')",3313.1421220188886
240,"(14, 20, 3, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'relu')",3337.1989769952643
241,"(7, 50, 3, 40, 500, 7, 'Adagrad', 0.001, 'normal', 'relu')",3347.225763199067
242,"(14, 100, 5, 40, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",3348.541499354129
243,"(7, 20, 5, 40, 32, 0, 'Adamax', 0.001, 'uniform', 'linear')",3351.418082749636
244,"(7, 20, 5, 40, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",3358.0988135859843
245,"(7, 20, 3, 40, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",3358.2372911499056
246,"(7, 20, 3, 40, 128, 7, 'Adagrad', 0.001, 'lecun_uniform', 'linear')",3359.2953106782634
