,conf,score
164,"(14, 100, 5, 18, 32, 7, 'Adagrad', 0.1, 'uniform', 'relu')",571.9234310242276
165,"(7, 50, 3, 18, 500, 7, 'adam', 0.1, 'uniform', 'relu')",573.2131698688871
166,"(14, 20, 3, 18, 32, 7, 'Adagrad', 0.1, 'normal', 'softplus')",574.3118268780253
167,"(7, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'normal', 'linear')",575.2373419213363
168,"(7, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",576.2397785932097
169,"(14, 100, 3, 18, 32, 7, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",576.3850187660701
170,"(7, 100, 3, 18, 32, 7, 'Adagrad', 0.001, 'lecun_uniform', 'relu')",578.4138857846317
171,"(7, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",579.4028112527404
172,"(7, 100, 5, 18, 128, 7, 'Adamax', 0.001, 'uniform', 'linear')",579.4801410891137
173,"(14, 50, 5, 18, 32, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",580.529215431222
174,"(14, 20, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",583.2131201422268
175,"(14, 100, 5, 18, 128, 7, 'Adamax', 0.1, 'normal', 'softplus')",584.3170904042968
176,"(7, 20, 5, 18, 128, 7, 'Adamax', 0.1, 'uniform', 'linear')",585.0991830520031
177,"(7, 100, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'softplus')",585.553504736393
178,"(14, 100, 3, 18, 128, 7, 'Adamax', 0.001, 'uniform', 'softplus')",585.5830572195996
179,"(7, 100, 5, 18, 32, 7, 'Adagrad', 0.1, 'normal', 'relu')",587.9214086729468
180,"(14, 50, 5, 18, 128, 7, 'adam', 0.001, 'lecun_uniform', 'relu')",588.3246193974726
181,"(7, 50, 3, 18, 32, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",590.6526458267633
182,"(14, 50, 3, 18, 500, 7, 'Adagrad', 0.1, 'uniform', 'relu')",591.276754128939
183,"(14, 50, 3, 18, 128, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",591.9305806207182
184,"(14, 50, 5, 18, 32, 7, 'Adagrad', 0.1, 'normal', 'softplus')",594.5145443946415
185,"(14, 100, 5, 18, 500, 7, 'Adamax', 0.001, 'lecun_uniform', 'linear')",596.48960065184
186,"(14, 20, 5, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'softplus')",599.197858609592
187,"(14, 50, 3, 18, 128, 7, 'Adamax', 0.001, 'lecun_uniform', 'relu')",600.0279911786442
188,"(7, 100, 3, 18, 32, 7, 'Adamax', 0.001, 'uniform', 'linear')",606.5289607703205
189,"(7, 20, 3, 18, 128, 7, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",613.7662327983742
190,"(7, 50, 5, 18, 32, 7, 'adam', 0.001, 'lecun_uniform', 'linear')",613.9313159864264
191,"(14, 100, 3, 18, 128, 7, 'adam', 0.001, 'normal', 'softplus')",617.8717990806
