,conf,score
127,"(14, 50, 5, 18, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",433.2629084625154
128,"(14, 50, 5, 18, 128, 0, 'adam', 0.001, 'normal', 'linear')",439.7658306009662
129,"(14, 50, 3, 18, 128, 0, 'Adagrad', 0.1, 'normal', 'relu')",445.8805850979434
130,"(14, 100, 3, 18, 128, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",452.45504891925884
131,"(14, 50, 3, 18, 500, 0, 'adam', 0.001, 'lecun_uniform', 'softplus')",469.20910569927736
132,"(7, 20, 5, 18, 32, 0, 'Adagrad', 0.1, 'uniform', 'relu')",476.6015126011182
133,"(14, 20, 5, 18, 500, 0, 'Adamax', 0.1, 'uniform', 'relu')",478.23478966792413
134,"(7, 50, 3, 18, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",482.26397944954016
135,"(7, 50, 5, 18, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'linear')",482.93963884323244
136,"(14, 50, 5, 18, 32, 0, 'Adamax', 0.1, 'uniform', 'softplus')",489.8931114151475
137,"(7, 20, 3, 18, 500, 0, 'Adagrad', 0.1, 'normal', 'linear')",496.7300132604615
138,"(14, 50, 5, 18, 128, 0, 'Adamax', 0.1, 'uniform', 'linear')",498.5682701603641
139,"(14, 20, 3, 18, 32, 0, 'Adagrad', 0.1, 'normal', 'softplus')",499.1337165967753
140,"(7, 100, 3, 18, 500, 0, 'Adamax', 0.1, 'uniform', 'relu')",500.5249361400912
141,"(7, 100, 5, 18, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'softplus')",501.04294632424006
142,"(7, 100, 5, 18, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",501.62961759826896
143,"(7, 50, 3, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'linear')",502.8808534493803
144,"(14, 20, 3, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'softplus')",504.4771759899653
145,"(7, 20, 3, 18, 128, 0, 'Adamax', 0.001, 'normal', 'linear')",511.9319719960009
146,"(7, 100, 5, 18, 128, 0, 'Adagrad', 0.1, 'uniform', 'relu')",515.0015887936867
147,"(7, 20, 5, 18, 500, 0, 'Adagrad', 0.1, 'uniform', 'relu')",516.6949517014688
148,"(7, 20, 3, 18, 32, 0, 'Adamax', 0.001, 'normal', 'relu')",516.8880685034665
149,"(14, 50, 3, 18, 32, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",521.5634976406767
150,"(7, 100, 5, 18, 500, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",523.2514056493055
151,"(7, 50, 3, 18, 128, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",531.5341133026543
152,"(7, 20, 5, 18, 500, 0, 'Adamax', 0.001, 'uniform', 'softplus')",532.7980260910733
153,"(7, 20, 5, 18, 32, 0, 'Adamax', 0.1, 'normal', 'softplus')",534.858304690232
154,"(14, 20, 3, 18, 128, 0, 'adam', 0.001, 'lecun_uniform', 'relu')",541.498379321928
155,"(14, 50, 5, 18, 500, 0, 'Adamax', 0.1, 'uniform', 'relu')",543.3588924503927
156,"(7, 50, 3, 18, 500, 0, 'Adagrad', 0.1, 'uniform', 'softplus')",545.2303701656393
157,"(7, 100, 3, 18, 32, 0, 'Adamax', 0.001, 'lecun_uniform', 'relu')",546.6028515869345
158,"(14, 100, 5, 18, 500, 0, 'Adamax', 0.1, 'lecun_uniform', 'softplus')",547.5045305162263
159,"(14, 100, 3, 18, 32, 0, 'Adagrad', 0.1, 'lecun_uniform', 'relu')",551.4393362950659
160,"(14, 100, 3, 18, 32, 0, 'Adagrad', 0.1, 'normal', 'softplus')",552.9305014580736
161,"(14, 20, 5, 18, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",561.5778683480294
162,"(7, 20, 3, 18, 128, 0, 'Adamax', 0.1, 'lecun_uniform', 'relu')",564.8495441341252
163,"(7, 20, 3, 18, 128, 0, 'Adagrad', 0.1, 'lecun_uniform', 'linear')",564.931795163912
